transaction_id,customer_id,amount,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest,transaction_type,location,device,is_foreign,is_high_risk_country,is_fraud
T6419,C448,5253,46431,41178,26297,31550,PAYMENT,UK,Laptop,0,0,0
T6420,C27,14918,48870,33952,39148,54066,TRANSFER,India,Tablet,1,1,1
T6421,C431,21621,38589,16968,15663,37284,CASH_IN,UK,Tablet,0,1,0
T6422,C228,49117,38966,0,22632,71749,PAYMENT,UK,Laptop,0,0,0
T6423,C416,9776,46885,37109,45617,55393,CASH_IN,USA,Tablet,1,0,0
T6424,C256,38439,4317,0,19716,58155,PAYMENT,China,Tablet,1,0,0
T6425,C184,11592,32146,20554,32953,44545,TRANSFER,USA,Laptop,1,0,0
T6426,C128,46815,27493,0,17375,64190,CASH_OUT,Russia,Mobile,0,0,0
T6427,C92,41164,8032,0,16727,57891,CASH_OUT,UK,Tablet,0,1,0
T6428,C86,35670,42428,6758,3122,38792,CASH_OUT,Nigeria,Tablet,0,1,0
T6429,C359,38756,2138,0,1243,39999,PAYMENT,Nigeria,Mobile,1,0,0
T6430,C128,26681,1277,0,15929,42610,TRANSFER,Nigeria,Tablet,1,1,1
T6431,C71,20756,37530,16774,49116,69872,TRANSFER,China,ATM,1,1,1
T6432,C128,43638,1506,0,24317,67955,PAYMENT,UK,Laptop,1,1,1
T6433,C396,38877,25337,0,49893,88770,CASH_OUT,Russia,Laptop,0,1,0
T6434,C162,47482,10216,0,38431,85913,CASH_OUT,USA,Tablet,1,1,1
T6435,C457,37024,33653,0,27624,64648,CASH_OUT,UK,Tablet,0,1,0
T6436,C36,98,43581,43483,43846,43944,CASH_IN,China,ATM,0,0,0
T6437,C300,11582,22345,10763,31395,42977,CASH_IN,UK,ATM,0,0,0
T6438,C84,47923,18529,0,2336,50259,TRANSFER,India,Mobile,0,1,0
T6439,C296,21975,7191,0,49494,71469,CASH_IN,China,Tablet,1,1,1
T6440,C154,41849,37554,0,25856,67705,CASH_OUT,Russia,ATM,1,1,1
T6441,C51,25881,37470,11589,23424,49305,CASH_IN,China,Laptop,0,0,0
T6442,C82,5929,4543,0,13037,18966,PAYMENT,India,Mobile,1,1,0
T6443,C298,37995,38803,808,31833,69828,PAYMENT,China,Laptop,1,0,0
T6444,C309,43344,14841,0,49365,92709,CASH_IN,USA,Laptop,0,1,0
T6445,C179,14854,16543,1689,19502,34356,CASH_IN,China,Tablet,1,1,1
T6446,C459,40971,48202,7231,25965,66936,PAYMENT,China,Laptop,1,0,0
T6447,C442,34674,18053,0,34844,69518,CASH_OUT,Nigeria,Tablet,1,1,1
T6448,C267,11647,25119,13472,47291,58938,TRANSFER,USA,ATM,1,0,0
T6449,C322,18722,11476,0,23840,42562,CASH_OUT,USA,ATM,0,1,0
T6450,C340,34641,24632,0,12160,46801,TRANSFER,India,Tablet,0,1,0
T6451,C394,35471,35749,278,15133,50604,PAYMENT,USA,Mobile,0,1,0
T6452,C309,5615,35045,29430,21315,26930,CASH_OUT,Nigeria,Mobile,1,0,0
T6453,C9,46567,23974,0,31548,78115,CASH_OUT,UK,Mobile,1,0,0
T6454,C262,31714,15386,0,49760,81474,CASH_IN,India,Tablet,1,0,0
T6455,C307,12811,32615,19804,24272,37083,PAYMENT,India,Laptop,0,1,0
T6456,C182,12604,38052,25448,48723,61327,CASH_OUT,USA,ATM,1,0,0
T6457,C2,33388,3854,0,49775,83163,PAYMENT,USA,Laptop,0,1,0
T6458,C455,19327,44208,24881,3649,22976,PAYMENT,Russia,ATM,0,0,0
T6459,C419,17829,16664,0,36445,54274,CASH_IN,USA,Laptop,1,1,1
T6460,C119,6410,39959,33549,21336,27746,PAYMENT,UK,Tablet,1,1,0
T6461,C141,35436,30329,0,30619,66055,CASH_OUT,USA,ATM,1,1,1
T6462,C229,18229,29743,11514,1849,20078,CASH_OUT,UK,Tablet,0,1,0
T6463,C420,4528,31398,26870,28001,32529,CASH_IN,India,Mobile,0,1,0
T6464,C480,7312,38341,31029,30368,37680,CASH_OUT,Nigeria,Tablet,1,0,0
T6465,C286,37875,22802,0,38807,76682,PAYMENT,India,Tablet,0,0,0
T6466,C361,17559,35671,18112,32204,49763,CASH_OUT,Nigeria,ATM,1,0,0
T6467,C220,25282,47752,22470,49938,75220,PAYMENT,USA,ATM,1,0,0
T6468,C11,6367,33528,27161,45919,52286,CASH_OUT,India,Mobile,0,1,0
T6469,C375,2445,39665,37220,18233,20678,PAYMENT,Nigeria,Mobile,1,1,0
T6470,C320,46245,46768,523,5980,52225,TRANSFER,Russia,Mobile,1,1,1
T6471,C428,16344,32873,16529,45018,61362,CASH_IN,Nigeria,Mobile,1,1,1
T6472,C346,7680,6080,0,4783,12463,TRANSFER,Nigeria,Laptop,1,0,0
T6473,C353,30510,25564,0,41776,72286,PAYMENT,UK,Laptop,0,1,0
T6474,C307,12745,8427,0,5753,18498,TRANSFER,USA,Tablet,1,0,0
T6475,C226,26523,7012,0,6242,32765,TRANSFER,UK,Tablet,1,0,0
T6476,C457,5311,29996,24685,2933,8244,TRANSFER,Russia,ATM,0,0,0
T6477,C349,14,26033,26019,32860,32874,PAYMENT,Nigeria,Laptop,1,0,0
T6478,C320,7410,42270,34860,43691,51101,CASH_IN,USA,Tablet,1,1,0
T6479,C235,17560,22858,5298,16024,33584,TRANSFER,China,ATM,0,0,0
T6480,C294,18904,22436,3532,16734,35638,TRANSFER,India,ATM,1,1,1
T6481,C164,5686,46882,41196,48062,53748,PAYMENT,USA,Laptop,0,1,0
T6482,C184,7828,2080,0,10301,18129,CASH_IN,China,Tablet,1,0,0
T6483,C75,30668,4953,0,17799,48467,CASH_IN,USA,Tablet,0,0,0
T6484,C184,37560,33419,0,32814,70374,CASH_OUT,China,Mobile,0,0,0
T6485,C51,2677,5727,3050,48006,50683,CASH_IN,India,Laptop,1,0,0
T6486,C450,25095,46748,21653,15758,40853,PAYMENT,UK,ATM,1,0,0
T6487,C232,40086,33404,0,40193,80279,CASH_IN,Nigeria,Laptop,1,0,0
T6488,C54,35503,10747,0,40509,76012,PAYMENT,USA,Laptop,0,0,0
T6489,C67,33459,21522,0,44491,77950,CASH_OUT,China,Laptop,0,1,0
T6490,C287,5571,40028,34457,5086,10657,TRANSFER,USA,ATM,1,1,0
T6491,C151,19289,32882,13593,49741,69030,PAYMENT,USA,Laptop,0,0,0
T6492,C221,32601,2468,0,33962,66563,CASH_IN,Russia,Tablet,1,0,0
T6493,C150,13281,10169,0,8577,21858,TRANSFER,India,Tablet,1,1,1
T6494,C491,16600,14313,0,46749,63349,TRANSFER,UK,Mobile,0,1,0
T6495,C217,33009,44352,11343,24055,57064,CASH_IN,Nigeria,Mobile,1,0,0
T6496,C312,49840,3576,0,16233,66073,PAYMENT,USA,Mobile,0,1,0
T6497,C126,25936,7493,0,36904,62840,PAYMENT,India,ATM,0,0,0
T6498,C115,25827,8449,0,17250,43077,CASH_IN,Russia,Laptop,1,1,1
T6499,C402,27487,14212,0,41225,68712,CASH_IN,China,Laptop,1,0,0
T6500,C243,13454,35842,22388,9298,22752,CASH_IN,Russia,Mobile,0,0,0
T6501,C128,7503,32921,25418,5045,12548,CASH_IN,India,Tablet,0,1,0
T6502,C119,42520,8577,0,19293,61813,PAYMENT,Nigeria,ATM,1,0,0
T6503,C302,25612,34279,8667,48779,74391,CASH_OUT,Russia,ATM,1,0,0
T6504,C422,19229,24790,5561,26301,45530,CASH_OUT,USA,Tablet,0,0,0
T6505,C402,7099,24144,17045,6176,13275,TRANSFER,Russia,Laptop,0,1,0
T6506,C122,45863,9762,0,17708,63571,TRANSFER,USA,Mobile,1,0,0
T6507,C118,10759,38787,28028,34120,44879,TRANSFER,UK,Tablet,0,1,0
T6508,C329,22386,36018,13632,44744,67130,CASH_IN,UK,ATM,0,1,0
T6509,C326,13326,35913,22587,3304,16630,TRANSFER,Nigeria,Laptop,1,0,0
T6510,C81,8748,31749,23001,23324,32072,PAYMENT,UK,Mobile,0,0,0
T6511,C61,1994,46770,44776,42124,44118,CASH_OUT,Russia,Laptop,0,1,0
T6512,C493,34893,16470,0,22930,57823,TRANSFER,China,Laptop,1,1,1
T6513,C22,11299,12698,1399,37514,48813,CASH_OUT,Nigeria,Mobile,0,0,0
T6514,C99,30460,8769,0,38197,68657,PAYMENT,India,Mobile,1,0,0
T6515,C361,37363,29530,0,47868,85231,CASH_OUT,UK,Tablet,0,1,0
T6516,C296,24941,34861,9920,2344,27285,TRANSFER,USA,ATM,0,1,0
T6517,C221,39292,3698,0,5052,44344,PAYMENT,UK,ATM,0,1,0
T6518,C378,6854,33549,26695,3029,9883,TRANSFER,China,Mobile,1,0,0
T6519,C189,8265,18561,10296,35606,43871,CASH_OUT,China,Mobile,0,0,0
T6520,C226,2915,14940,12025,47041,49956,CASH_IN,UK,Laptop,1,1,0
T6521,C354,23383,7151,0,37003,60386,CASH_OUT,India,Tablet,1,1,1
T6522,C176,9301,47013,37712,22954,32255,PAYMENT,USA,Laptop,0,1,0
T6523,C157,19215,10933,0,36094,55309,CASH_IN,Nigeria,Mobile,1,0,0
T6524,C357,49373,34978,0,21883,71256,TRANSFER,India,Laptop,1,1,1
T6525,C33,20564,31468,10904,14905,35469,CASH_IN,UK,Laptop,1,0,0
T6526,C161,13353,16508,3155,33246,46599,CASH_OUT,Russia,Tablet,0,0,0
T6527,C146,19631,12382,0,48493,68124,CASH_IN,Nigeria,ATM,1,0,0
T6528,C483,33149,30363,0,16944,50093,PAYMENT,China,Laptop,0,1,0
T6529,C381,36309,3223,0,48520,84829,CASH_IN,Russia,Mobile,1,0,0
T6530,C276,38754,43941,5187,15079,53833,CASH_OUT,UK,ATM,0,0,0
T6531,C167,25338,26813,1475,8848,34186,CASH_OUT,Russia,Tablet,1,1,1
T6532,C160,14197,34256,20059,24968,39165,PAYMENT,USA,Tablet,1,0,0
T6533,C455,6038,13373,7335,27326,33364,CASH_IN,UK,ATM,0,0,0
T6534,C99,16331,24223,7892,42958,59289,CASH_IN,India,Tablet,1,1,1
T6535,C458,47254,39424,0,21348,68602,PAYMENT,USA,Tablet,0,1,0
T6536,C280,22028,35233,13205,24942,46970,PAYMENT,India,Tablet,0,1,0
T6537,C480,9890,30220,20330,33245,43135,CASH_IN,Nigeria,Mobile,1,0,0
T6538,C66,7582,20418,12836,45181,52763,TRANSFER,USA,Laptop,1,1,0
T6539,C479,23858,38053,14195,47935,71793,CASH_OUT,India,Tablet,0,0,0
T6540,C333,11157,36098,24941,36521,47678,PAYMENT,China,Tablet,1,1,1
T6541,C234,5390,13875,8485,2095,7485,CASH_IN,UK,ATM,0,0,0
T6542,C112,48678,8910,0,3460,52138,TRANSFER,USA,Mobile,0,1,0
T6543,C324,46529,39353,0,39208,85737,TRANSFER,India,ATM,1,0,0
T6544,C217,29422,42772,13350,27522,56944,CASH_IN,Nigeria,Tablet,0,0,0
T6545,C100,9010,1689,0,1276,10286,CASH_IN,Russia,Laptop,0,0,0
T6546,C307,49378,44733,0,19253,68631,CASH_OUT,China,Tablet,0,0,0
T6547,C228,7696,9549,1853,38380,46076,CASH_OUT,India,Tablet,0,0,0
T6548,C344,45477,10620,0,28039,73516,TRANSFER,UK,Mobile,0,0,0
T6549,C247,39660,14289,0,2441,42101,CASH_IN,UK,ATM,1,0,0
T6550,C244,42823,15516,0,26464,69287,CASH_OUT,UK,Laptop,0,1,0
T6551,C137,38027,18660,0,18880,56907,TRANSFER,China,Mobile,0,0,0
T6552,C311,13896,12018,0,24778,38674,TRANSFER,UK,Tablet,1,0,0
T6553,C301,20027,2724,0,49178,69205,PAYMENT,China,Mobile,0,1,0
T6554,C262,18721,19852,1131,42358,61079,CASH_IN,Nigeria,Laptop,0,1,0
T6555,C312,825,35062,34237,14819,15644,CASH_IN,Russia,ATM,1,1,0
T6556,C220,43299,11758,0,16040,59339,TRANSFER,India,ATM,1,1,1
T6557,C222,20839,6268,0,38094,58933,CASH_OUT,USA,ATM,1,1,1
T6558,C112,13741,12891,0,30573,44314,CASH_OUT,India,ATM,1,0,0
T6559,C435,23623,27279,3656,23202,46825,CASH_IN,Nigeria,ATM,1,1,1
T6560,C95,23086,17955,0,20813,43899,PAYMENT,India,Tablet,0,0,0
T6561,C175,3977,17858,13881,32978,36955,CASH_IN,India,Laptop,0,0,0
T6562,C159,525,18632,18107,3325,3850,PAYMENT,UK,Mobile,0,1,0
T6563,C198,29800,21854,0,46291,76091,CASH_IN,UK,Mobile,1,1,1
T6564,C263,32772,31632,0,26182,58954,CASH_OUT,Russia,Mobile,0,0,0
T6565,C312,31332,34699,3367,27015,58347,TRANSFER,Nigeria,Tablet,1,0,0
T6566,C446,44885,38805,0,28335,73220,PAYMENT,India,Tablet,0,0,0
T6567,C165,39088,38313,0,7559,46647,CASH_OUT,China,Tablet,1,0,0
T6568,C327,8848,39837,30989,41672,50520,TRANSFER,UK,ATM,0,0,0
T6569,C105,47117,15921,0,27593,74710,PAYMENT,Russia,Laptop,1,0,0
T6570,C189,45880,41338,0,12427,58307,TRANSFER,India,Tablet,1,1,1
T6571,C131,3784,10718,6934,39126,42910,CASH_OUT,India,Tablet,0,1,0
T6572,C61,5202,34762,29560,4901,10103,PAYMENT,China,Mobile,1,1,0
T6573,C457,47359,35779,0,22643,70002,PAYMENT,USA,Laptop,1,1,1
T6574,C243,13337,16716,3379,6978,20315,TRANSFER,USA,ATM,0,0,0
T6575,C119,19901,8432,0,34048,53949,PAYMENT,UK,Tablet,1,1,1
T6576,C155,46466,37244,0,26481,72947,CASH_OUT,Nigeria,Tablet,1,0,0
T6577,C236,39988,48099,8111,46439,86427,CASH_IN,China,ATM,1,0,0
T6578,C30,18709,40353,21644,33644,52353,CASH_IN,Russia,ATM,0,0,0
T6579,C52,35102,19737,0,7262,42364,CASH_OUT,Nigeria,Tablet,0,1,0
T6580,C474,4535,7310,2775,34260,38795,PAYMENT,Russia,Mobile,0,1,0
T6581,C181,34470,34523,53,2139,36609,PAYMENT,Russia,ATM,0,1,0
T6582,C340,48484,46868,0,22808,71292,CASH_IN,China,Mobile,0,0,0
T6583,C99,17673,47947,30274,39530,57203,CASH_OUT,Russia,Laptop,0,1,0
T6584,C129,15795,18017,2222,24035,39830,PAYMENT,UK,Mobile,0,1,0
T6585,C433,15138,38754,23616,48320,63458,TRANSFER,USA,ATM,0,1,0
T6586,C378,4518,20897,16379,27700,32218,CASH_OUT,Russia,Laptop,0,0,0
T6587,C102,28232,23324,0,2896,31128,TRANSFER,China,Tablet,0,1,0
T6588,C252,1377,42262,40885,32396,33773,CASH_OUT,UK,Laptop,1,0,0
T6589,C448,10881,49661,38780,22014,32895,CASH_OUT,China,Laptop,1,1,1
T6590,C468,3245,16729,13484,7579,10824,CASH_IN,India,ATM,1,1,0
T6591,C104,40241,24620,0,47282,87523,TRANSFER,Nigeria,Tablet,0,0,0
T6592,C77,17071,32226,15155,5267,22338,CASH_OUT,India,Mobile,0,0,0
T6593,C488,21960,48069,26109,44968,66928,CASH_OUT,Nigeria,Mobile,0,0,0
T6594,C264,41104,49703,8599,4069,45173,CASH_OUT,China,Mobile,1,0,0
T6595,C357,13261,13968,707,8654,21915,CASH_IN,USA,Laptop,1,0,0
T6596,C413,49226,29768,0,28021,77247,PAYMENT,India,Tablet,1,1,1
T6597,C357,16430,39354,22924,29189,45619,CASH_OUT,USA,ATM,0,1,0
T6598,C419,27683,20922,0,9545,37228,TRANSFER,Nigeria,Laptop,0,0,0
T6599,C238,29800,21062,0,25293,55093,CASH_OUT,India,Laptop,0,1,0
T6600,C299,105,21092,20987,7825,7930,TRANSFER,Nigeria,Mobile,0,1,0
T6601,C490,17015,39509,22494,29903,46918,CASH_IN,UK,ATM,0,0,0
T6602,C182,33105,34595,1490,7338,40443,PAYMENT,USA,Mobile,0,1,0
T6603,C306,10794,32796,22002,35570,46364,TRANSFER,UK,ATM,0,1,0
T6604,C132,25242,14367,0,33766,59008,CASH_OUT,India,Laptop,1,0,0
T6605,C43,17634,39993,22359,12463,30097,CASH_IN,Nigeria,ATM,1,0,0
T6606,C79,46179,22908,0,37721,83900,PAYMENT,UK,Laptop,0,1,0
T6607,C329,4129,1156,0,12286,16415,PAYMENT,Russia,ATM,1,1,0
T6608,C106,46381,33891,0,45401,91782,PAYMENT,India,ATM,0,1,0
T6609,C128,29605,38227,8622,2821,32426,PAYMENT,Nigeria,Laptop,0,1,0
T6610,C243,21859,9738,0,39019,60878,PAYMENT,USA,Mobile,0,1,0
T6611,C408,42038,20050,0,22662,64700,TRANSFER,Nigeria,Tablet,0,1,0
T6612,C284,16827,30954,14127,11391,28218,CASH_IN,Nigeria,Mobile,0,1,0
T6613,C382,17576,32665,15089,24827,42403,TRANSFER,India,Mobile,0,1,0
T6614,C439,26925,33166,6241,35216,62141,CASH_IN,India,Tablet,1,1,1
T6615,C396,916,18197,17281,41926,42842,TRANSFER,UK,Tablet,1,0,0
T6616,C222,10396,36735,26339,11424,21820,TRANSFER,China,Tablet,1,1,1
T6617,C453,34613,47581,12968,14483,49096,TRANSFER,USA,Tablet,0,1,0
T6618,C349,23237,34481,11244,23612,46849,CASH_OUT,Nigeria,Laptop,0,1,0
T6619,C136,2652,38799,36147,9947,12599,PAYMENT,Nigeria,Tablet,0,1,0
T6620,C240,30115,24593,0,27833,57948,CASH_OUT,Russia,Laptop,1,1,1
T6621,C468,13835,16919,3084,8244,22079,CASH_OUT,India,ATM,1,0,0
T6622,C466,8843,49152,40309,36341,45184,CASH_IN,China,Laptop,0,0,0
T6623,C348,9308,1907,0,13965,23273,CASH_OUT,Nigeria,Mobile,0,1,0
T6624,C409,36048,35105,0,42491,78539,PAYMENT,India,Laptop,1,0,0
T6625,C258,33153,21006,0,21772,54925,CASH_OUT,USA,Tablet,0,0,0
T6626,C261,22403,32659,10256,9293,31696,PAYMENT,China,Tablet,1,1,1
T6627,C274,35665,26330,0,13762,49427,CASH_OUT,India,Tablet,0,1,0
T6628,C229,3691,5690,1999,34948,38639,TRANSFER,UK,ATM,0,1,0
T6629,C201,12742,5303,0,14161,26903,TRANSFER,China,ATM,1,0,0
T6630,C111,13735,41576,27841,27717,41452,TRANSFER,USA,Tablet,0,0,0
T6631,C426,36295,36763,468,36823,73118,CASH_IN,India,Laptop,0,0,0
T6632,C340,22368,42045,19677,21726,44094,CASH_IN,USA,Laptop,1,1,1
T6633,C292,34467,29110,0,12161,46628,TRANSFER,India,ATM,1,0,0
T6634,C185,15690,49710,34020,37162,52852,TRANSFER,China,Laptop,0,0,0
T6635,C431,7340,32125,24785,42324,49664,PAYMENT,India,Laptop,0,1,0
T6636,C379,48664,4985,0,5192,53856,CASH_OUT,Russia,Laptop,1,1,1
T6637,C151,37416,15379,0,17563,54979,CASH_IN,USA,Tablet,1,0,0
T6638,C433,38150,27987,0,38753,76903,TRANSFER,India,ATM,0,0,0
T6639,C139,35083,20571,0,16155,51238,TRANSFER,USA,Tablet,1,0,0
T6640,C116,3790,23838,20048,28183,31973,CASH_OUT,China,Laptop,0,1,0
T6641,C444,12059,41552,29493,34651,46710,PAYMENT,Nigeria,ATM,1,1,1
T6642,C416,36662,18779,0,14776,51438,PAYMENT,India,Laptop,0,1,0
T6643,C119,6543,36406,29863,12826,19369,TRANSFER,India,Tablet,1,1,0
T6644,C97,13451,7631,0,1893,15344,CASH_IN,USA,Tablet,1,0,0
T6645,C187,47037,13934,0,24930,71967,PAYMENT,India,Tablet,1,1,1
T6646,C217,12679,41139,28460,9880,22559,PAYMENT,Nigeria,Mobile,1,1,1
T6647,C167,37432,34069,0,42321,79753,CASH_IN,India,Tablet,1,1,1
T6648,C444,46997,19993,0,8625,55622,PAYMENT,China,Laptop,0,0,0
T6649,C444,128,23824,23696,8340,8468,TRANSFER,Russia,Laptop,1,1,0
T6650,C164,41759,40321,0,31056,72815,CASH_IN,China,ATM,1,0,0
T6651,C451,21313,4500,0,27938,49251,CASH_OUT,Russia,ATM,1,0,0
T6652,C140,36693,27279,0,30187,66880,CASH_IN,Nigeria,Mobile,1,0,0
T6653,C155,21555,29759,8204,38387,59942,CASH_OUT,USA,Mobile,1,0,0
T6654,C394,41350,26236,0,23143,64493,PAYMENT,China,Laptop,1,1,1
T6655,C189,25563,36688,11125,20110,45673,CASH_IN,China,Mobile,0,0,0
T6656,C85,28388,13670,0,17380,45768,CASH_OUT,India,Mobile,1,0,0
T6657,C497,34694,28155,0,32679,67373,PAYMENT,Russia,Mobile,0,0,0
T6658,C406,25491,30049,4558,49269,74760,CASH_OUT,China,Laptop,0,1,0
T6659,C337,24707,47205,22498,35524,60231,TRANSFER,USA,ATM,1,1,1
T6660,C396,22619,27762,5143,37690,60309,CASH_IN,Nigeria,ATM,0,0,0
T6661,C301,8688,36921,28233,27895,36583,TRANSFER,Nigeria,Tablet,1,1,0
T6662,C262,48739,27591,0,16112,64851,CASH_OUT,Russia,Tablet,1,1,1
T6663,C85,15080,34440,19360,26556,41636,CASH_IN,India,Tablet,0,0,0
T6664,C152,1167,10377,9210,31874,33041,TRANSFER,Russia,Mobile,0,1,0
T6665,C219,28424,33850,5426,5991,34415,TRANSFER,Russia,ATM,0,1,0
T6666,C439,10957,12129,1172,5506,16463,CASH_IN,USA,Laptop,1,1,1
T6667,C411,10020,17016,6996,15108,25128,CASH_OUT,Nigeria,Mobile,0,0,0
T6668,C461,39770,3262,0,21708,61478,TRANSFER,USA,ATM,1,0,0
T6669,C287,17133,17471,338,16471,33604,PAYMENT,UK,ATM,0,0,0
T6670,C325,3215,7748,4533,11127,14342,CASH_OUT,China,Laptop,0,1,0
T6671,C7,12332,5672,0,13690,26022,TRANSFER,India,Mobile,0,0,0
T6672,C62,17605,27812,10207,5630,23235,TRANSFER,Nigeria,Mobile,1,1,1
T6673,C394,43613,20980,0,6854,50467,TRANSFER,USA,ATM,0,1,0
T6674,C436,44087,27330,0,12171,56258,CASH_OUT,UK,Laptop,0,1,0
T6675,C497,37365,25106,0,25657,63022,CASH_OUT,China,Laptop,1,1,1
T6676,C398,48065,41956,0,2715,50780,CASH_IN,India,Laptop,0,1,0
T6677,C214,13479,49434,35955,17355,30834,CASH_OUT,UK,Tablet,0,0,0
T6678,C278,21026,17720,0,35256,56282,CASH_IN,Russia,Laptop,1,1,1
T6679,C289,5610,46872,41262,36194,41804,CASH_OUT,India,Laptop,0,1,0
T6680,C352,21828,19847,0,30263,52091,CASH_IN,China,Mobile,1,1,1
T6681,C396,20813,46804,25991,24666,45479,CASH_OUT,USA,Laptop,0,1,0
T6682,C487,29854,37312,7458,34531,64385,TRANSFER,Russia,Mobile,1,0,0
T6683,C86,4550,21487,16937,22407,26957,PAYMENT,UK,Tablet,0,0,0
T6684,C238,21255,10263,0,41317,62572,PAYMENT,China,Tablet,0,0,0
T6685,C380,17179,33393,16214,34637,51816,PAYMENT,UK,Mobile,1,0,0
T6686,C22,5844,6813,969,43129,48973,PAYMENT,UK,Tablet,0,0,0
T6687,C38,28787,11478,0,18399,47186,TRANSFER,Nigeria,Mobile,1,1,1
T6688,C450,28058,40739,12681,14349,42407,CASH_IN,UK,Tablet,1,0,0
T6689,C36,5590,31107,25517,26989,32579,CASH_OUT,USA,Laptop,1,1,0
T6690,C470,38394,41396,3002,32307,70701,CASH_IN,China,Mobile,1,1,1
T6691,C74,23708,3329,0,40676,64384,PAYMENT,India,Mobile,1,0,0
T6692,C249,16281,10038,0,11273,27554,PAYMENT,China,Mobile,1,0,0
T6693,C466,19898,48148,28250,47909,67807,TRANSFER,China,Tablet,0,0,0
T6694,C488,18434,36273,17839,19790,38224,PAYMENT,USA,Tablet,1,1,1
T6695,C240,23016,26499,3483,15425,38441,CASH_IN,Russia,Tablet,1,0,0
T6696,C167,41313,14366,0,14321,55634,TRANSFER,Nigeria,Laptop,1,0,0
T6697,C464,26834,46546,19712,5023,31857,TRANSFER,Nigeria,Tablet,1,0,0
T6698,C203,5278,25058,19780,36740,42018,CASH_OUT,USA,Tablet,0,0,0
T6699,C43,13037,34884,21847,25472,38509,TRANSFER,Nigeria,ATM,0,0,0
T6700,C150,8253,14592,6339,28707,36960,CASH_OUT,China,Mobile,0,1,0
T6701,C40,12293,44900,32607,48600,60893,CASH_IN,UK,ATM,0,0,0
T6702,C42,30676,27199,0,45503,76179,TRANSFER,China,Mobile,0,0,0
T6703,C192,46177,15328,0,45639,91816,PAYMENT,China,ATM,1,0,0
T6704,C111,15278,25918,10640,30789,46067,TRANSFER,Nigeria,Tablet,1,1,1
T6705,C258,31098,23285,0,16958,48056,CASH_OUT,UK,Tablet,1,1,1
T6706,C451,13869,44097,30228,23717,37586,PAYMENT,USA,ATM,1,1,1
T6707,C48,20614,34077,13463,22434,43048,CASH_IN,Nigeria,Mobile,1,0,0
T6708,C451,2270,49258,46988,3962,6232,TRANSFER,UK,ATM,1,0,0
T6709,C345,21535,30925,9390,41679,63214,CASH_IN,China,Laptop,0,0,0
T6710,C309,25051,26252,1201,44543,69594,TRANSFER,India,ATM,0,0,0
T6711,C41,49131,4371,0,4736,53867,CASH_OUT,Russia,ATM,1,0,0
T6712,C274,37803,27462,0,17753,55556,PAYMENT,Nigeria,Laptop,0,1,0
T6713,C230,18757,7739,0,47758,66515,CASH_OUT,India,Laptop,1,1,1
T6714,C303,5314,5644,330,20604,25918,PAYMENT,UK,Laptop,1,0,0
T6715,C334,21092,17813,0,30628,51720,TRANSFER,Nigeria,ATM,0,1,0
T6716,C398,46112,30460,0,23148,69260,TRANSFER,USA,Mobile,0,1,0
T6717,C304,44687,38039,0,26702,71389,TRANSFER,India,Laptop,1,0,0
T6718,C370,31862,44406,12544,40945,72807,CASH_IN,China,ATM,0,1,0
T6719,C444,17366,32680,15314,15765,33131,CASH_OUT,China,Mobile,1,0,0
T6720,C400,39512,23001,0,21219,60731,TRANSFER,China,ATM,0,0,0
T6721,C56,22308,32765,10457,30897,53205,CASH_IN,India,Tablet,1,0,0
T6722,C219,49800,48208,0,16562,66362,PAYMENT,USA,Laptop,0,1,0
T6723,C260,32822,16188,0,26045,58867,CASH_OUT,Nigeria,Tablet,1,0,0
T6724,C205,29218,39917,10699,2656,31874,CASH_OUT,Nigeria,ATM,1,0,0
T6725,C499,17725,24752,7027,31879,49604,CASH_OUT,Russia,Laptop,1,1,1
T6726,C151,27113,33359,6246,7299,34412,TRANSFER,USA,ATM,0,1,0
T6727,C159,21984,45226,23242,36933,58917,CASH_OUT,Russia,Mobile,0,0,0
T6728,C438,27596,38031,10435,47548,75144,TRANSFER,USA,ATM,0,0,0
T6729,C476,179,45616,45437,25502,25681,PAYMENT,USA,Laptop,1,0,0
T6730,C323,4822,21022,16200,15955,20777,PAYMENT,Russia,Laptop,1,0,0
T6731,C290,34333,23035,0,4703,39036,PAYMENT,UK,Mobile,1,0,0
T6732,C296,46978,2771,0,13297,60275,TRANSFER,India,ATM,0,1,0
T6733,C203,9897,11852,1955,2027,11924,TRANSFER,India,Tablet,1,0,0
T6734,C337,398,45295,44897,22633,23031,TRANSFER,China,ATM,1,1,0
T6735,C253,2495,24612,22117,36764,39259,CASH_IN,India,Laptop,1,0,0
T6736,C281,9656,20481,10825,35214,44870,CASH_IN,China,Laptop,0,0,0
T6737,C469,31362,21663,0,46689,78051,CASH_IN,India,ATM,1,0,0
T6738,C341,22596,22034,0,43022,65618,TRANSFER,Russia,ATM,1,0,0
T6739,C108,27117,23754,0,3448,30565,PAYMENT,China,Laptop,1,0,0
T6740,C310,41871,6948,0,5172,47043,PAYMENT,China,Laptop,1,0,0
T6741,C294,42760,38650,0,31411,74171,PAYMENT,UK,ATM,1,0,0
T6742,C263,14217,46034,31817,43251,57468,PAYMENT,USA,ATM,0,1,0
T6743,C488,36895,36087,0,2359,39254,TRANSFER,USA,Tablet,1,0,0
